drop_multiplier,perc_drop_threshold,waiting_days,perc_monthly_invest,mean_roi,perc_conservative_better,runtime
8,0.04,5,0.7,130.14055531612695,0.8235294117647058,86.21251893043518
5,0.035,8,0.8,130.13993899317208,0.7647058823529411,65.28662657737732
8,0.03,8,0.7,130.13718412746812,0.8235294117647058,71.82508039474487
7,0.03,3,0.6,130.13706013457443,0.8627450980392157,156.36636734008792
8,0.045,5,0.7,130.1356398819895,0.8039215686274509,79.37722229957579
5,0.04,6,0.8,130.13498111477384,0.7843137254901961,75.5252685546875
5,0.05,5,0.8,130.1311211344997,0.7254901960784313,73.80919432640077
6,0.045,7,0.8,130.13061791691715,0.8039215686274509,61.41855335235596
6,0.035,5,0.7,130.1304907681034,0.7843137254901961,93.42784595489502
6,0.04,3,0.7,130.12919078359414,0.8431372549019608,131.78181409835815
8,0.045,4,0.7,130.12905051293725,0.8039215686274509,94.92657232284546
7,0.03,7,0.7,130.1274484681856,0.8235294117647058,79.21045565605165
6,0.05,7,0.8,130.12473108660262,0.7254901960784313,57.31426739692688
6,0.03,5,0.7,130.12442188570026,0.8235294117647058,102.3138391971588
7,0.03,6,0.7,130.12287630700078,0.8235294117647058,89.01422071456909
5,0.04,7,0.8,130.12032878219148,0.7647058823529411,67.1817364692688
8,0.03,4,0.6,130.1197555037075,0.8431372549019608,123.49218320846558
6,0.045,6,0.8,130.1165189966517,0.8039215686274509,68.70300555229187
5,0.03,4,0.7,130.11501003321501,0.8431372549019608,122.69228959083557
8,0.035,4,0.6,130.11430444309642,0.8235294117647058,112.82235646247864
7,0.035,7,0.7,130.1137471267281,0.8039215686274509,71.99231576919557
6,0.04,4,0.7,130.11020831847193,0.8235294117647058,103.03112483024596
7,0.04,5,0.7,130.10629400600158,0.8039215686274509,86.43447804450989
5,0.04,8,0.8,130.10615438250437,0.7647058823529411,60.8453962802887
7,0.05,8,0.8,130.10567146044687,0.8235294117647058,51.93449687957764
8,0.05,3,0.7,130.1031285042354,0.8039215686274509,112.60712337493895
6,0.035,3,0.6,130.1030713960663,0.8431372549019608,142.4032154083252
8,0.04,8,0.7,130.10269148756123,0.7647058823529411,60.35499668121338
7,0.045,5,0.7,130.0985626674909,0.8039215686274509,79.50790190696715
8,0.045,3,0.7,130.0968429970925,0.8431372549019608,121.00781679153442
7,0.045,4,0.7,130.09538876073708,0.8039215686274509,95.16919708251952
5,0.035,4,0.7,130.0953660472197,0.7843137254901961,112.23661017417908
6,0.03,3,0.6,130.09397413814426,0.8627450980392157,157.364431142807
8,0.035,5,0.6,130.09312919785444,0.7843137254901961,94.12445402145386
6,0.05,6,0.8,130.09190417557298,0.8039215686274509,63.88957738876343
7,0.03,8,0.7,130.09101021031728,0.8235294117647058,71.47316145896913
8,0.05,4,0.7,130.09088731615014,0.8235294117647058,88.15574502944945
8,0.04,6,0.7,130.0893412648728,0.8039215686274509,74.91102147102356
6,0.035,6,0.7,130.08858401161342,0.7843137254901961,81.05964016914369
5,0.04,3,0.7,130.08753232322343,0.8431372549019608,132.69194960594177
8,0.05,5,0.7,130.08733001318254,0.7843137254901961,73.29289674758911
7,0.035,8,0.7,130.0860905020833,0.8039215686274509,65.06333613395691
6,0.03,7,0.7,130.08245574647393,0.8039215686274509,78.78195333480834
5,0.045,8,0.8,130.08163913313157,0.7843137254901961,55.75527882575989
7,0.03,4,0.6,130.0806651258323,0.8431372549019608,122.69894599914551
8,0.04,7,0.7,130.0776349791733,0.8431372549019608,66.48637080192566
8,0.03,5,0.6,130.07682073302374,0.8235294117647058,103.16380572319031
6,0.03,6,0.7,130.0721712026705,0.8235294117647058,88.89768624305725
8,0.045,8,0.7,130.07201443488046,0.8039215686274509,55.225219011306756
5,0.045,7,0.8,130.07161588864454,0.7843137254901961,61.62737011909485
7,0.045,3,0.7,130.0707030716627,0.8431372549019608,121.37710618972778
7,0.035,4,0.6,130.0691353525085,0.8235294117647058,112.09602999687195
7,0.05,3,0.7,130.06887218213515,0.8235294117647058,113.61946845054626
5,0.035,5,0.7,130.0653213853227,0.7843137254901961,93.76406836509705
5,0.03,5,0.7,130.0651052412095,0.8039215686274509,101.90447807312012
6,0.04,5,0.7,130.06000828852248,0.7647058823529411,86.31870794296266
5,0.05,7,0.8,130.05865606180876,0.7450980392156863,57.404064893722534
5,0.045,6,0.8,130.05817152373152,0.8039215686274509,69.05486440658571
6,0.035,7,0.7,130.05656785161037,0.8039215686274509,71.80852150917053
8,0.035,6,0.6,130.05419832450968,0.8235294117647058,81.15634346008302
5,0.04,4,0.7,130.05366360596906,0.7647058823529411,103.70891904830931
8,0.04,3,0.6,130.05162222763738,0.8431372549019608,131.60823917388916
7,0.05,4,0.7,130.0495105124632,0.7843137254901961,88.41127562522888
6,0.045,4,0.7,130.0485372192615,0.8039215686274509,95.06525683403015
8,0.04,4,0.6,130.04726574109128,0.8235294117647058,102.94064712524414
6,0.045,5,0.7,130.04586048363035,0.7843137254901961,79.55010628700256
7,0.035,5,0.6,130.04570888889126,0.7843137254901961,93.76476621627808
7,0.04,6,0.7,130.04556478563632,0.8039215686274509,75.15262174606323
7,0.05,5,0.7,130.04383937894514,0.7843137254901961,73.44330668449402
5,0.035,3,0.6,130.04331634355157,0.8235294117647058,143.15099334716797
7,0.04,8,0.7,130.0429677763693,0.7647058823529411,60.57583475112915
5,0.03,3,0.6,130.03876760537696,0.8235294117647058,156.6061909198761
6,0.05,8,0.8,130.03792057991586,0.8039215686274509,51.542739629745476
6,0.045,3,0.7,130.0369221241132,0.8431372549019608,121.42440056800842
8,0.05,7,0.7,130.03619651420294,0.7647058823529411,56.93047308921814
7,0.03,5,0.6,130.03283947659605,0.8235294117647058,102.5512125492096
6,0.03,8,0.7,130.03002428447928,0.8039215686274509,71.4591510295868
7,0.04,7,0.7,130.0295341836947,0.7843137254901961,66.80198264122009
8,0.045,7,0.7,130.02891595917893,0.8039215686274509,61.10832762718201
6,0.03,4,0.6,130.02826826024608,0.8431372549019608,122.5483467578888
6,0.05,3,0.7,130.02626133297855,0.8235294117647058,113.17308354377748
5,0.05,6,0.8,130.02615242493823,0.8039215686274509,64.16423392295836
8,0.03,6,0.6,130.02272623405378,0.8235294117647058,89.53620266914369
8,0.03,7,0.6,130.02265078055242,0.8235294117647058,79.48602318763733
7,0.04,3,0.6,130.02083261078582,0.8431372549019608,131.9893453121185
5,0.03,7,0.7,130.02015100215078,0.7843137254901961,79.14076447486876
8,0.035,7,0.6,130.0174173490937,0.8235294117647058,71.78575944900513
5,0.035,6,0.7,130.01307632464494,0.7843137254901961,81.35374975204469
7,0.045,8,0.7,130.01294528987052,0.7843137254901961,55.37806367874146
6,0.035,8,0.7,130.01152207370106,0.7843137254901961,64.75770878791809
6,0.035,4,0.6,130.0100101391692,0.8235294117647058,111.66507482528688
7,0.04,4,0.6,130.00935875953348,0.8235294117647058,103.29786467552185
5,0.03,6,0.7,130.00457540794585,0.8235294117647058,89.04860854148865
8,0.045,6,0.7,130.00454122758288,0.8431372549019608,68.60435962677002
7,0.035,6,0.6,129.99935807856977,0.8235294117647058,81.20100140571593
8,0.035,8,0.6,129.99868403894794,0.8235294117647058,64.80897855758667
5,0.04,5,0.7,129.99648377672816,0.7843137254901961,86.96804523468019
8,0.04,5,0.6,129.9947138924532,0.8235294117647058,86.23874187469481
6,0.05,4,0.7,129.99405031005085,0.7843137254901961,88.54416251182556
5,0.045,3,0.7,129.99115318366958,0.8431372549019608,122.02705025672913
8,0.03,8,0.6,129.98982742478935,0.8235294117647058,71.89454746246338
6,0.04,6,0.7,129.98878482427574,0.7647058823529411,75.12390017509459
8,0.045,5,0.6,129.98822351278523,0.8039215686274509,79.2785074710846
8,0.05,6,0.7,129.98812934074786,0.8235294117647058,63.804198265075684
6,0.05,5,0.7,129.98533286645892,0.7647058823529411,73.52412343025208
5,0.045,4,0.7,129.98491866901836,0.7843137254901961,95.76289987564087
5,0.035,7,0.7,129.98131827739266,0.7647058823529411,72.26583886146545
6,0.035,5,0.6,129.98120512820825,0.7843137254901961,93.4686348438263
6,0.04,3,0.6,129.97957633801158,0.8431372549019608,131.7223000526428
8,0.045,4,0.6,129.97943261574335,0.8039215686274509,94.91199660301208
7,0.03,7,0.6,129.97681723638752,0.8235294117647058,79.03175997734071
7,0.045,7,0.7,129.974511623004,0.8039215686274509,61.36409449577332
7,0.05,7,0.7,129.97412289148946,0.7450980392156863,57.46928024291992
5,0.045,5,0.7,129.97347090659068,0.7843137254901961,80.10499143600464
6,0.03,5,0.6,129.9727560245294,0.8235294117647058,102.34438419342041
7,0.03,6,0.6,129.9707191545289,0.8235294117647058,89.02972769737244
5,0.05,3,0.7,129.97062167015326,0.8039215686274509,113.6698067188263
6,0.04,7,0.7,129.96916221333814,0.7647058823529411,66.7993950843811
6,0.04,8,0.7,129.96522312698684,0.7647058823529411,60.609992265701294
5,0.03,4,0.6,129.96025012216134,0.8431372549019608,122.85967111587523
5,0.05,8,0.8,129.958829255179,0.7647058823529411,51.8221390247345
7,0.035,7,0.6,129.95882415516684,0.8039215686274509,72.00335240364075
5,0.03,8,0.7,129.95500285145826,0.7843137254901961,71.57036185264587
6,0.04,4,0.6,129.95428418128247,0.8235294117647058,103.09870457649231
7,0.045,6,0.7,129.95170456251168,0.8431372549019608,68.70674228668213
8,0.05,8,0.7,129.95005239836422,0.8235294117647058,51.451083183288574
7,0.04,5,0.6,129.94904871555994,0.8039215686274509,86.32053565979004
8,0.05,3,0.6,129.94505998670127,0.8039215686274509,112.93441724777222
8,0.04,8,0.6,129.9442138094148,0.7647058823529411,60.29212379455566
7,0.045,5,0.6,129.93881205040336,0.8039215686274509,79.5366563796997
8,0.045,3,0.6,129.93648318963602,0.8431372549019608,120.90453767776488
7,0.045,4,0.6,129.93457948640506,0.8039215686274509,95.26063299179077
6,0.045,8,0.7,129.93449392305988,0.7843137254901961,55.398353099823
5,0.035,4,0.6,129.93437061498602,0.7843137254901961,112.0155074596405
8,0.05,4,0.6,129.92866022400239,0.8235294117647058,88.2124617099762
7,0.03,8,0.6,129.92823818330297,0.8235294117647058,71.4399974346161
8,0.04,6,0.6,129.92635813789542,0.8039215686274509,74.80089855194092
7,0.05,6,0.7,129.9258333637493,0.7843137254901961,63.93126702308655
6,0.035,6,0.6,129.9252986945333,0.7843137254901961,80.97261762619019
5,0.04,3,0.6,129.92405096166829,0.8431372549019608,132.56435561180115
8,0.05,5,0.6,129.92392938882594,0.7843137254901961,73.3750581741333
7,0.035,8,0.6,129.92196608472614,0.8039215686274509,65.13271641731261
5,0.05,4,0.7,129.92156518000408,0.7843137254901961,88.8562502861023
5,0.035,8,0.7,129.91992217054587,0.7647058823529411,65.44420075416565
6,0.03,7,0.6,129.9168090942302,0.8039215686274509,78.92695546150208
5,0.04,6,0.7,129.91260195440867,0.7843137254901961,75.43583464622499
8,0.04,7,0.6,129.91076579910742,0.8431372549019608,66.63585138320923
5,0.05,5,0.7,129.907125687674,0.7254901960784313,73.9747588634491
6,0.045,7,0.7,129.90605182334576,0.8039215686274509,61.4405632019043
8,0.045,8,0.6,129.9032900108869,0.8039215686274509,55.14364147186279
6,0.03,6,0.6,129.9030865886765,0.8235294117647058,88.8200991153717
7,0.045,3,0.6,129.90167211824252,0.8431372549019608,121.48065042495728
7,0.05,3,0.6,129.89942920332842,0.8235294117647058,113.63617014884949
6,0.05,7,0.7,129.89733949537026,0.7254901960784313,57.097601652145386
5,0.035,5,0.6,129.89429418519867,0.7843137254901961,93.87273836135864
5,0.03,5,0.6,129.8936304570727,0.8039215686274509,101.98123121261595
5,0.04,7,0.7,129.8906217786364,0.7647058823529411,67.20528435707092
6,0.04,5,0.6,129.88734190410392,0.7647058823529411,86.53935217857361
6,0.045,6,0.7,129.88487881921796,0.8039215686274509,68.66249251365662
6,0.035,7,0.6,129.8825621835894,0.8039215686274509,71.94305181503294
5,0.04,4,0.6,129.87888988043125,0.7647058823529411,103.69158124923706
7,0.05,4,0.6,129.8735158938955,0.7843137254901961,88.71482419967651
6,0.045,4,0.6,129.8721336803879,0.8039215686274509,95.20656251907349
5,0.04,8,0.7,129.86932633066294,0.7647058823529411,60.7190113067627
7,0.05,8,0.7,129.86857850871993,0.8235294117647058,51.936506032943726
6,0.045,5,0.6,129.86855545370608,0.7843137254901961,79.60719585418701
7,0.04,6,0.6,129.8679896848562,0.8039215686274509,75.1037621498108
7,0.05,5,0.6,129.86598009070056,0.7843137254901961,73.42060399055481
7,0.04,8,0.6,129.86456025569169,0.7647058823529411,60.47381591796875
6,0.045,3,0.6,129.85667484587069,0.8431372549019608,121.52916049957277
8,0.05,7,0.6,129.8556058396443,0.7647058823529411,56.92894649505615
6,0.05,6,0.7,129.84802064795022,0.8039215686274509,63.827671766281135
6,0.03,8,0.6,129.8468764296937,0.8039215686274509,71.21624183654784
7,0.04,7,0.6,129.84662651212201,0.7843137254901961,66.73885273933409
8,0.045,7,0.6,129.84575133180158,0.8039215686274509,61.25303387641907
6,0.05,3,0.6,129.84266559371758,0.8235294117647058,113.15248513221741
5,0.03,7,0.6,129.8336956181587,0.7843137254901961,79.17191362380981
5,0.045,8,0.7,129.83257212969542,0.7843137254901961,55.713374614715576
5,0.035,6,0.6,129.82457950799508,0.7843137254901961,81.57547569274901
7,0.045,8,0.6,129.82452563243348,0.7843137254901961,55.401416301727295
6,0.035,8,0.6,129.82248430949744,0.7843137254901961,64.88736248016357
5,0.045,7,0.7,129.81750964166105,0.7843137254901961,61.859503984451294
8,0.045,6,0.6,129.81321812924878,0.8431372549019608,68.45365524291992
5,0.03,6,0.6,129.81290624136432,0.8235294117647058,88.79599475860596
5,0.04,5,0.6,129.80263148832285,0.7843137254901961,87.07957434654236
6,0.05,4,0.6,129.79959179958107,0.7843137254901961,88.42701935768127
5,0.05,7,0.7,129.79820292493747,0.7450980392156863,57.472607851028435
5,0.045,6,0.7,129.7973179747362,0.8039215686274509,69.05495905876161
5,0.045,3,0.6,129.7956934787795,0.8431372549019608,121.92059683799744
6,0.04,6,0.6,129.79226983787606,0.7647058823529411,75.26492977142334
8,0.05,6,0.6,129.7914523953316,0.8235294117647058,63.75274324417114
6,0.05,5,0.6,129.78801216550565,0.7647058823529411,73.49674940109253
5,0.045,4,0.6,129.7873215611434,0.7843137254901961,95.76074337959291
5,0.035,7,0.6,129.78217797927607,0.7647058823529411,72.35288286209106
7,0.045,7,0.6,129.77320786223393,0.8039215686274509,61.35315370559693
7,0.05,7,0.6,129.77283867376042,0.7450980392156863,57.24972367286682
5,0.045,5,0.6,129.77203089327426,0.7843137254901961,79.97549748420715
5,0.05,3,0.6,129.76853837623779,0.8039215686274509,113.61689877510072
6,0.05,8,0.7,129.7668718669095,0.8039215686274509,51.655041933059685
6,0.04,7,0.6,129.76611128665675,0.7647058823529411,66.83713459968567
6,0.04,8,0.6,129.7608538928495,0.7647058823529411,60.530837774276726
5,0.05,6,0.7,129.74934873057666,0.8039215686274509,64.17857837677002
5,0.03,8,0.6,129.7467694209093,0.7843137254901961,71.54281902313231
7,0.045,6,0.6,129.74276573493088,0.8431372549019608,68.57229065895079
8,0.05,8,0.6,129.7405769848966,0.8235294117647058,51.443915843963616
6,0.045,8,0.6,129.7198947903789,0.7843137254901961,55.44296503067017
7,0.05,6,0.6,129.7083730723412,0.7843137254901961,63.944085121154785
5,0.05,4,0.6,129.70296775103802,0.7843137254901961,88.8105821609497
5,0.035,8,0.6,129.70025384270718,0.7647058823529411,65.28656220436096
5,0.04,6,0.6,129.69065110079222,0.7843137254901961,75.3388364315033
5,0.05,5,0.6,129.68377646258662,0.7254901960784313,73.82610845565794
6,0.045,7,0.6,129.68191097554404,0.8039215686274509,61.2815523147583
6,0.05,7,0.6,129.67045508217845,0.7254901960784313,57.19199848175049
5,0.04,7,0.6,129.66134256621777,0.7647058823529411,67.00690269470215
6,0.045,6,0.6,129.6536466613769,0.8039215686274509,68.76492261886597
5,0.05,8,0.7,129.6481200810783,0.7647058823529411,51.90794825553894
5,0.04,8,0.6,129.63290413594456,0.7647058823529411,60.751003742218025
7,0.05,8,0.6,129.6318745683815,0.8235294117647058,51.8748676776886
6,0.05,6,0.6,129.60459093175402,0.8039215686274509,63.96495795249939
5,0.045,8,0.6,129.58392578597915,0.7843137254901961,55.70818495750427
5,0.045,7,0.6,129.56380516627232,0.7843137254901961,61.70089483261109
5,0.05,7,0.6,129.5382440378149,0.7450980392156863,57.39515399932861
5,0.045,6,0.6,129.53684837262676,0.8039215686274509,69.12453341484071
6,0.05,8,0.6,129.49615992540208,0.8039215686274509,51.620681047439575
5,0.05,6,0.6,129.47297192112532,0.8039215686274509,64.31724023818971
5,0.05,8,0.6,129.3376730803248,0.7647058823529411,51.961052894592285
